user_id,item_list
872,"Usual Suspects, The (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;As Good As It Gets (1997)|userCF_rec;Get Shorty (1995)|manual_rec;Star Wars (1977)|userCF_rec;Schindler's List (1993)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;North by Northwest (1959)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Godfather, The (1972)|hotest_rec"
873,"Toy Story (1995)|manual_rec;Star Wars (1977)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Rear Window (1954)|hotest_rec;Close Shave, A (1995)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;12 Angry Men (1957)|userCF_rec;Pather Panchali (1955)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec;Godfather, The (1972)|hotest_rec;Eat Drink Man Woman (1994)|userCF_rec"
874,"Toy Story (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Schindler's List (1993)|userCF_rec;Casablanca (1942)|userCF_rec;GoldenEye (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Manchurian Candidate, The (1962)|userCF_rec;Get Shorty (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Great Escape, The (1963)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
875,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|hotest_rec;12 Angry Men (1957)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Fargo (1996)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Amadeus (1984)|userCF_rec;Close Shave, A (1995)|userCF_rec;Henry V (1989)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;Shall We Dance? (1996)|userCF_rec"
876,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Toy Story (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Close Shave, A (1995)|userCF_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Star Wars (1977)|hotest_rec;Boot, Das (1981)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Titanic (1997)|userCF_rec;Cinema Paradiso (1988)|userCF_rec;M (1931)|userCF_rec"
877,"Close Shave, A (1995)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;12 Angry Men (1957)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Third Man, The (1949)|userCF_rec;North by Northwest (1959)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec"
878,"Casablanca (1942)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Titanic (1997)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Vertigo (1958)|userCF_rec;Kolya (1996)|userCF_rec;Dead Poets Society (1989)|userCF_rec"
879,"Toy Story (1995)|manual_rec;Titanic (1997)|userCF_rec;GoldenEye (1995)|manual_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Schindler's List (1993)|hotest_rec;Rear Window (1954)|userCF_rec;Casablanca (1942)|hotest_rec;Braveheart (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Graduate, The (1967)|userCF_rec;Sting, The (1973)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;North by Northwest (1959)|userCF_rec;Godfather, The (1972)|hotest_rec"
880,"Toy Story (1995)|manual_rec;Unforgiven (1992)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Close Shave, A (1995)|userCF_rec;12 Angry Men (1957)|userCF_rec;Casablanca (1942)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Raise the Red Lantern (1991)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
881,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Hamlet (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Four Rooms (1995)|manual_rec;Titanic (1997)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;It's a Wonderful Life (1946)|userCF_rec;Grand Day Out, A (1992)|userCF_rec;It Happened One Night (1934)|userCF_rec;Air Force One (1997)|userCF_rec;Vertigo (1958)|userCF_rec"
882,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Godfather, The (1972)|userCF_rec;Copycat (1995)|manual_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Shall We Dance? (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Lawrence of Arabia (1962)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec"
883,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Four Rooms (1995)|manual_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Maltese Falcon, The (1941)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;North by Northwest (1959)|userCF_rec;Godfather, The (1972)|hotest_rec;Paradise Lost: The Child Murders at Robin Hood Hills (1996)|userCF_rec;Raise the Red Lantern (1991)|userCF_rec;Sunset Blvd. (1950)|userCF_rec;Rosencrantz and Guildenstern Are Dead (1990)|userCF_rec"
884,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Princess Bride, The (1987)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;GoldenEye (1995)|manual_rec;Star Wars (1977)|hotest_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Sting, The (1973)|userCF_rec;Godfather, The (1972)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec"
885,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Braveheart (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Boot, Das (1981)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Third Man, The (1949)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;North by Northwest (1959)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Titanic (1997)|userCF_rec;Close Shave, A (1995)|userCF_rec;Walkabout (1971)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec"
886,"Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|hotest_rec;Rear Window (1954)|userCF_rec;Singin' in the Rain (1952)|userCF_rec;Toy Story (1995)|manual_rec;Hamlet (1996)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Sling Blade (1996)|userCF_rec;High Noon (1952)|userCF_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;When We Were Kings (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Secrets & Lies (1996)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
887,"Raiders of the Lost Ark (1981)|userCF_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Toy Story (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;GoldenEye (1995)|manual_rec;Lost Horizon (1937)|userCF_rec;It Happened One Night (1934)|userCF_rec;Four Rooms (1995)|manual_rec;Laura (1944)|userCF_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Copycat (1995)|manual_rec;Star Wars (1977)|hotest_rec;Sabrina (1954)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Apt Pupil (1998)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;North by Northwest (1959)|userCF_rec;Eat Drink Man Woman (1994)|userCF_rec;Henry V (1989)|userCF_rec"
888,"Schindler's List (1993)|userCF_rec;Star Wars (1977)|userCF_rec;Toy Story (1995)|manual_rec;Godfather: Part II, The (1974)|userCF_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;L.A. Confidential (1997)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Get Shorty (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|userCF_rec;Copycat (1995)|manual_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
889,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Hoop Dreams (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Good Will Hunting (1997)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;My Life as a Dog (Mitt liv som hund) (1985)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Forbidden Planet (1956)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Gandhi (1982)|userCF_rec;Titanic (1997)|userCF_rec;Nikita (La Femme Nikita) (1990)|userCF_rec;Day the Earth Stood Still, The (1951)|userCF_rec"
890,"Schindler's List (1993)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Rear Window (1954)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Paths of Glory (1957)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Apocalypse Now (1979)|userCF_rec;Godfather, The (1972)|hotest_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Pulp Fiction (1994)|userCF_rec;Secrets & Lies (1996)|userCF_rec;Sunset Blvd. (1950)|userCF_rec"
891,"Boot, Das (1981)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Close Shave, A (1995)|userCF_rec;12 Angry Men (1957)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Amadeus (1984)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Godfather, The (1972)|hotest_rec;Paths of Glory (1957)|userCF_rec"
892,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Close Shave, A (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Bridge on the River Kwai, The (1957)|userCF_rec;Glory (1989)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Henry V (1989)|userCF_rec;Sunset Blvd. (1950)|userCF_rec"
893,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Godfather, The (1972)|hotest_rec;Third Man, The (1949)|userCF_rec;Cinema Paradiso (1988)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec"
894,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Close Shave, A (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;12 Angry Men (1957)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Third Man, The (1949)|userCF_rec;Graduate, The (1967)|userCF_rec;Shall We Dance? (1996)|userCF_rec"
895,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|userCF_rec;Get Shorty (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Copycat (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Blade Runner (1982)|userCF_rec;Boot, Das (1981)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Lawrence of Arabia (1962)|userCF_rec;Third Man, The (1949)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;North by Northwest (1959)|userCF_rec"
896,"Toy Story (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;GoldenEye (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|hotest_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Close Shave, A (1995)|userCF_rec;Grand Day Out, A (1992)|userCF_rec;Rear Window (1954)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Cool Hand Luke (1967)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Godfather, The (1972)|hotest_rec;Enchanted April (1991)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec"
897,"Toy Story (1995)|manual_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;12 Angry Men (1957)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Apt Pupil (1998)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Mr. Holland's Opus (1995)|userCF_rec;Mrs. Brown (Her Majesty, Mrs. Brown) (1997)|userCF_rec"
